timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user;programm
22039.886;2878;424;0;0;0;7515.832990640076;1;4;1
22041.1;2876;423;0;0;0;7493.919720108893;1;4;1
22041.879;2873;421;0;0;0;7477.430364001834;1;4;1
22042.921;2872;419;0;0;0;7460.219504760928;1;4;1
22043.872;2870;417;0;0;0;7442.842551495119;1;4;1
22044.899;2867;415;0;0;0;7422.747629147746;1;4;1
22045.896;2864;413;0;0;0;7403.19225714467;1;4;1
22046.911;2862;411;0;0;0;7385.063685883404;1;4;1
22047.903;2860;409;0;0;0;7367.3547140192195;1;4;1
22048.908;2857;407;0;0;0;7347.91085772712;1;4;1
22049.877;2854;405;0;0;0;7329.0825338833065;1;4;1
22050.89;2851;403;0;0;0;7309.676345078349;1;4;1
22051.922;2849;401;0;0;0;7291.668574712338;1;4;1
22052.906;2846;398;0;0;0;7273.067857458961;1;4;1
22054.09;2843;397;0;0;0;7251.1731721481465;1;4;1
22054.927;2840;395;0;0;0;7234.649459753751;1;4;1
22055.902;2838;393;0;0;0;7217.7658954296;1;4;1
22056.965;2835;391;0;0;0;7198.098742912426;1;4;1
22057.935;2832;389;0;0;0;7179.849663925262;1;4;1
22058.923;2829;387;0;0;0;7161.414280926879;1;4;1
22059.871;2826;385;0;0;0;7143.6204917063005;1;4;1
22060.88;2823;383;0;0;0;7125.030266509155;1;4;1
22061.897;2819;381;0;0;0;7104.841656418232;1;4;1
22062.826;2816;378;0;0;0;7087.735860104295;1;4;1
22063.859;2813;376;0;0;0;7069.030785130519;1;4;1
22064.875;2810;375;0;0;0;7050.431961648208;1;4;1
22071.138;2806;373;0;0;0;6958.736096521868;1;4;1
22071.558;2803;370;0;0;0;6949.074350284064;1;4;1
22071.944;2800;368;0;0;0;6939.6846573933335;1;4;1
22072.269;2796;366;0;0;0;6929.607303620725;1;4;1
22072.608;2793;364;0;0;0;6920.877848879683;1;4;1
22073.013;2790;362;0;0;0;6911.274973624218;1;4;1
22073.468;2787;360;0;0;0;6901.018453714393;1;4;1
22073.833;2783;358;0;0;0;6890.465900348241;1;4;1
22074.243;2780;356;0;0;0;6880.844402905239;1;4;1
22079.128;2777;353;0;0;0;6812.470230190872;1;4;1
22079.606;2773;352;0;0;0;6800.4346777420205;1;4;1
22080.003;2769;350;0;0;0;6789.666022200917;1;4;1
22080.322;2766;348;0;0;0;6781.419766978567;1;4;1
22080.645;2762;346;0;0;0;6771.640977896157;1;4;1
22082.13;2758;343;0;0;0;6747.081496639281;1;4;1
22082.595;2755;342;0;0;0;6736.837672637955;1;4;1
22083.06;2751;340;0;0;0;6725.31532335335;1;4;1
22083.482;2747;338;0;0;0;6714.364183759459;1;4;1
22083.962;2744;336;0;0;0;6704.171013801017;1;4;1
22084.94;2740;333;0;0;0;6686.380718112378;1;4;1
22085.947;2736;331;0;0;0;6668.112180717332;1;4;1
22086.967;2734;330;0;0;0;6652.5075657846355;1;4;1
22087.926;2730;328;0;0;0;6634.976437065796;1;4;1
22088.918;2726;326;0;0;0;6617.099454349677;1;4;1
22089.926;2723;324;0;0;0;6600.548340418042;1;4;1
22090.879;2719;322;0;0;0;6583.286656554525;1;4;1
22091.937;2715;320;0;0;0;6564.798158817629;1;4;1
22093.057;2712;319;0;0;0;6546.901569104625;1;4;1
22093.937;2707;317;0;0;0;6529.288931354231;1;4;1
22094.97;2703;315;0;0;0;6511.321385716356;1;4;1
22095.942;2699;313;0;0;0;6494.160435454414;1;4;1
22097.057;2695;311;0;0;0;6475.346273865834;1;4;1
22097.948;2690;309;0;0;0;6457.861421357433;1;4;1
22098.936;2687;307;0;0;0;6442.130270109382;1;4;1
22099.829;2683;306;0;0;0;6426.000752244111;1;4;1
22100.848;2678;304;0;0;0;6407.185391276001;1;4;1
22101.811;2675;302;0;0;0;6391.927484794573;1;4;1
22102.841;2671;301;0;0;0;6374.372018395321;1;4;1
22103.934;2667;299;0;0;0;6356.310779253634;1;4;1
22104.871;2663;297;0;0;0;6340.130292182616;1;4;1
22105.868;2659;296;0;0;0;6323.159473617278;1;4;1
22106.934;2655;295;0;0;0;6305.461363975908;1;4;1
22107.828;2651;293;0;0;0;6289.954702172431;1;4;1
22108.901;2646;292;0;0;0;6270.921702415722;1;4;1
22109.873;2643;290;0;0;0;6256.033368934574;1;4;1
22110.838;2639;289;0;0;0;6239.743626557374;1;4;1
22113.421;2634;287;0;0;0;6204.172780491089;1;4;1
22113.783;2630;286;0;0;0;6194.792602177315;1;4;1
22114.167;2626;285;0;0;0;6185.183350458552;1;4;1
22114.792;2622;283;0;0;0;6173.067404814337;1;4;1
22115.827;2619;282;0;0;0;6157.673531102971;1;4;1
